Input,Output
figure _METHOD_ tagged _PROTEIN_ and _BLANKP_ are localized to the _LOCATION_ and _BLANKL_ .,Y
_BLANKM_ _PROTEIN_ and _BLANKM_ _BLANKP_ signals are localized to the _LOCATION_ during the progression of,Y
similarly as shown in and _METHOD_ _PROTEIN_ and _BLANKM_ _BLANKP_ labeled organelles were also distinct from the _BLANKL_ marker _BLANKM_ _BLANKP_ .,Y
in contrast wortmannin treatment did not cause visible changes of the organelles labeled with _BLANKM_ _BLANKP_ and _METHOD_ _PROTEIN_ in size or number similar to the results in dmso control .,Y
in the root cells co expressing _METHOD_ tagged _PROTEIN_ and fluorescence marker of golgi _BLANKM_ _BLANKP_ labeled organelles were in physical proximity with the _BLANKL_ marked with _BLANKP_ _BLANKM_ .,Y
expected _METHOD_ tagged _PROTEIN_ displayed a similar cytokinetic localization pattern to _BLANKM_ _BLANKP_ .,Y
to define the _LOCATION_ labeled with _BLANKM_ _BLANKP_ and _METHOD_ _PROTEIN_ we first use the,Y
confocal laser scanning microscopy analysis of seedling root epidermal cells co expressing the _BLANKL_ marker _BLANKP_ _BLANKM_ or _BLANKL_ marker _BLANKM_ _BLANKP_ as indicated and _METHOD_ _PROTEIN_ or _BLANKM_ _BLANKP_ as indicated .,Y
for root cells co labeled with _BLANKM_ _BLANKP_ and the _BLANKL_ marker _BLANKM_ _BLANKP_ we found that the organelles labeled with _METHOD_ _PROTEIN_ were often transiently close to but distinct from the pvc .,Y
plants expressing _BLANKP_ _BLANKM_ _PROTEIN_ _METHOD_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ and _BLANKM_ _BLANKP_ have been described previously .,Y
expected _BLANKM_ tagged _BLANKP_ displayed a similar cytokinetic localization pattern to _METHOD_ _PROTEIN_ .,Y
figure _METHOD_ tagged _PROTEIN_ and _BLANKP_ are localized to the _BLANKL_ and _LOCATION_ .,Y
confocal laser scanning microscopy analysis of seedling root epidermal cells co expressing the _BLANKL_ marker _BLANKP_ _BLANKM_ or _BLANKL_ marker _BLANKM_ _BLANKP_ as indicated and _BLANKM_ _BLANKP_ or _METHOD_ _PROTEIN_ as indicated .,Y
for mutant seedlings expressing _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ lines derived from crosses between _BLANKM_ _BLANKP_ or _METHOD_ _PROTEIN_ lines and / / plants were genotyped to isolate the heterozygous double mutants containing the marker protein .,Y
after treatment with wortmannin at for min in the transgenic root tip cells we observed that the _LOCATION_ marker _METHOD_ _PROTEIN_ was induced to form small vacuoles which are the representative wortmannin treatment structures .,Y
for complementation the resulting a.tumefaciens transformant _METHOD_ _PROTEIN_ was used to transform / / plants .,Y
co localization analysis showed that _BLANKM_ _BLANKP_ and _METHOD_ _PROTEIN_ labeled organelles were closely associated with _LOCATION_ stacks in and .,Y
and similar to the dmso control the organelles labeled with _BLANKM_ _BLANKP_ and _METHOD_ _PROTEIN_ were not changed following wortmannin treatment .,Y
and _BLANKM_ _BLANKP_ and _METHOD_ _PROTEIN_ label the expanding _LOCATION_ and _BLANKL_ which are merged with the membrane labeled with .,Y
and define the trans golgi/early endosomal compartments apart from the cell plate localization we also found that _METHOD_ _PROTEIN_ and _BLANKM_ _BLANKP_ were frequently distributed to the _LOCATION_ .,Y
figure _METHOD_ tagged _BLANKP_ and _PROTEIN_ are localized to the _LOCATION_ and _BLANKL_ .,Y
we further found that bfa treatment induced membrane aggregates labeled with _PROTEIN_ _METHOD_ a _LOCATION_ /early _BLANKL_ marker .,Y
and _METHOD_ _PROTEIN_ and _BLANKM_ _BLANKP_ label the expanding _LOCATION_ and _BLANKL_ which are merged with the membrane labeled with .,Y
similarly as shown in and _BLANKM_ _BLANKP_ and _METHOD_ _PROTEIN_ labeled organelles were also distinct from the _BLANKL_ marker _BLANKM_ _BLANKP_ .,Y
in contrast wortmannin treatment did not cause visible changes of the organelles labeled with _METHOD_ _PROTEIN_ and _BLANKM_ _BLANKP_ in size or number similar to the results in dmso control .,Y
and _BLANKM_ _BLANKP_ and _METHOD_ _PROTEIN_ label the expanding _BLANKL_ and _LOCATION_ which are merged with the membrane labeled with .,Y
