Input,Output
localisation in inflorescence meristem and early flower bud stages in the inflorescence meristem _PROTEIN_ _METHOD_ plants had a very low but definite signal in the epidermal layer that was located mostly in the _LOCATION_ .,Y
the construction of transgenic lines expressing g _PROTEIN_ _METHOD_ g _BLANKP_ _BLANKM_ and g _BLANKP_ _BLANKM_ was previously described .,Y
the construction of transgenic lines expressing g _BLANKP_ _BLANKM_ g _BLANKP_ _BLANKM_ and g _PROTEIN_ _METHOD_ was previously described .,Y
complementation experiments stable transgenic plant lines expressing g _BLANKP_ _BLANKM_ and g _BLANKP_ _BLANKM_ in wild type col background were crossed with the ag t dna insertion mutant line and the ful mutant respectively while the g _PROTEIN_ _METHOD_ construct was directly transformed into the t dna insertion mutant line .,Y
in stage flower buds the initiating petal and stamen primordia revealed an epidermal layer with mostly _BLANKL_ _BLANKP_ _BLANKM_ while the subepidermal and inner cell layers showed a lower _PROTEIN_ _METHOD_ signal both _LOCATION_ and _BLANKL_ localised .,Y
just before the petal and stamen initiation _PROTEIN_ _METHOD_ proteins in the future second and third whorl became both _LOCATION_ and _BLANKL_ localised .,Y
in stage flower buds the initiating petal and stamen primordia revealed an epidermal layer with mostly _BLANKL_ _BLANKP_ _BLANKM_ while the subepidermal and inner cell layers showed a lower _PROTEIN_ _METHOD_ signal both _BLANKL_ and _LOCATION_ localised .,Y
just before the petal and stamen initiation _PROTEIN_ _METHOD_ proteins in the future second and third whorl became both _BLANKL_ and _LOCATION_ localised .,Y
the construction of transgenic lines expressing g _BLANKP_ _BLANKM_ g _PROTEIN_ _METHOD_ and g _BLANKP_ _BLANKM_ was previously described .,Y
complementation experiments stable transgenic plant lines expressing g _PROTEIN_ _METHOD_ and g _BLANKP_ _BLANKM_ in wild type col background were crossed with the ag t dna insertion mutant line and the ful mutant respectively while the g _BLANKP_ _BLANKM_ construct was directly transformed into the t dna insertion mutant line .,Y
section through the stage flower bud in showing that _PROTEIN_ _METHOD_ is located in both the _LOCATION_ and the _BLANKL_ .,Y
during all the early stages of flower bud development the _PROTEIN_ _METHOD_ protein seemed to be primarily localised in the _LOCATION_ but a substantial part of the signal was also localised in the _BLANKL_ .,Y
this _LOCATION_ _PROTEIN_ _METHOD_ signal in the second and third whorl could be due to higher expression levels of the gene resulting in a temporary accumulation of gfp proteins in the cytoplasm waiting for transportation to the nucleus .,Y
ful localisation in inflorescence meristem and early flower bud stages in the inflorescence meristem _PROTEIN_ _METHOD_ plants exhibited a very high fluorescence signal throughout all cell layers . this signal was mostly located in the _LOCATION_ but also in the _BLANKL_ .,Y
section through the stage flower bud in showing that _PROTEIN_ _METHOD_ is located in both the _BLANKL_ and the _LOCATION_ .,Y
during all the early stages of flower bud development the _PROTEIN_ _METHOD_ protein seemed to be primarily localised in the _BLANKL_ but a substantial part of the signal was also localised in the _LOCATION_ .,Y
ful localisation in inflorescence meristem and early flower bud stages in the inflorescence meristem _PROTEIN_ _METHOD_ plants exhibited a very high fluorescence signal throughout all cell layers . this signal was mostly located in the _BLANKL_ but also in the _LOCATION_ .,Y
in the mean time the _PROTEIN_ _METHOD_ proteins in the fourth whorl remained _LOCATION_ localised .,Y
the asterisk denotes _PROTEIN_ _METHOD_ signal in _LOCATION_ of the adjacent stage flower bud projecting through the overlying inflorescence meristem tissue .,Y
stage flower buds also showed a few cells in the subepidermal and inner cell layers in the centre of the floral meristem that started to have a much higher level of _PROTEIN_ _METHOD_ signal also located mostly in the _LOCATION_ .,Y
section through the stage flower bud in showing both _LOCATION_ and _BLANKL_ localisation of _PROTEIN_ _METHOD_ in the future second and third whorl and only nuclear localisation in the innermost part of the floral meristem .,Y
section through the stage flower bud in illustrating that the _PROTEIN_ _METHOD_ signal in whorl is mostly _LOCATION_ while the reduced signal in the initiating petal and stamen primordia is both _BLANKL_ and _BLANKL_ localised .,Y
more basal section through the stage flower bud in showing again both _LOCATION_ and _BLANKL_ localisation of _PROTEIN_ _BLANKM_ in the future second and third whorl .,Y
complementation experiments stable transgenic plant lines expressing g _BLANKP_ _BLANKM_ and g _PROTEIN_ _METHOD_ in wild type col background were crossed with the ag t dna insertion mutant line and the ful mutant respectively while the g _BLANKP_ _BLANKM_ construct was directly transformed into the t dna insertion mutant line .,Y
section through the stage flower bud in showing both _BLANKL_ and _LOCATION_ localisation of _PROTEIN_ _METHOD_ in the future second and third whorl and only nuclear localisation in the innermost part of the floral meristem .,Y
in addition we observed a change in the subcellular localisation of _PROTEIN_ from a predominantly _BLANKL_ localisation to a more _LOCATION_ localisation occurring specifically during petal and stamen development .,Y
section through the stage flower bud in illustrating that the _PROTEIN_ _METHOD_ signal in whorl is mostly _BLANKL_ while the reduced signal in the initiating petal and stamen primordia is both _LOCATION_ and _BLANKL_ localised .,Y
section through the stage flower bud in illustrating that the _PROTEIN_ _METHOD_ signal in whorl is mostly _BLANKL_ while the reduced signal in the initiating petal and stamen primordia is both _BLANKL_ and _LOCATION_ localised .,Y
to make the translational g _PROTEIN_ _METHOD_ fusion construct a genomic clone fragment of was amplified with the following two gene specific primers the forward primer located bp upstream from the translational start and the reverse primer,Y
more basal section through the stage flower bud in showing again both _BLANKL_ and _LOCATION_ localisation of _PROTEIN_ _BLANKM_ in the future second and third whorl .,Y
in stage flower buds the initiating petal and stamen primordia revealed an epidermal layer with mostly _LOCATION_ _PROTEIN_ _METHOD_ while the subepidermal and inner cell layers showed a lower _BLANKP_ _BLANKM_ signal both _BLANKL_ and _BLANKL_ localised .,Y
in addition we observed a change in the subcellular localisation of _PROTEIN_ from a predominantly _LOCATION_ localisation to a more _BLANKL_ localisation occurring specifically during petal and stamen development .,Y
in stage flower buds the initiating petal and stamen primordia revealed an epidermal layer with mostly _BLANKL_ _PROTEIN_ _METHOD_ while the subepidermal and inner cell layers showed a lower _BLANKP_ _BLANKM_ signal both _LOCATION_ and _BLANKL_ localised .,N
in stage flower buds the initiating petal and stamen primordia revealed an epidermal layer with mostly _BLANKL_ _PROTEIN_ _METHOD_ while the subepidermal and inner cell layers showed a lower _BLANKP_ _BLANKM_ signal both _BLANKL_ and _LOCATION_ localised .,N
in stage flower buds the initiating petal and stamen primordia revealed an epidermal layer with mostly _LOCATION_ _PROTEIN_ _BLANKM_ while the subepidermal and inner cell layers showed a lower _BLANKP_ _METHOD_ signal both _BLANKL_ and _BLANKL_ localised .,N
in stage flower buds the initiating petal and stamen primordia revealed an epidermal layer with mostly _BLANKL_ _PROTEIN_ _BLANKM_ while the subepidermal and inner cell layers showed a lower _BLANKP_ _METHOD_ signal both _LOCATION_ and _BLANKL_ localised .,N
in stage flower buds the initiating petal and stamen primordia revealed an epidermal layer with mostly _BLANKL_ _PROTEIN_ _BLANKM_ while the subepidermal and inner cell layers showed a lower _BLANKP_ _METHOD_ signal both _BLANKL_ and _LOCATION_ localised .,N
in stage flower buds the initiating petal and stamen primordia revealed an epidermal layer with mostly _LOCATION_ _BLANKP_ _METHOD_ while the subepidermal and inner cell layers showed a lower _PROTEIN_ _BLANKM_ signal both _BLANKL_ and _BLANKL_ localised .,N
in stage flower buds the initiating petal and stamen primordia revealed an epidermal layer with mostly _BLANKL_ _BLANKP_ _METHOD_ while the subepidermal and inner cell layers showed a lower _PROTEIN_ _BLANKM_ signal both _LOCATION_ and _BLANKL_ localised .,N
in stage flower buds the initiating petal and stamen primordia revealed an epidermal layer with mostly _BLANKL_ _BLANKP_ _METHOD_ while the subepidermal and inner cell layers showed a lower _PROTEIN_ _BLANKM_ signal both _BLANKL_ and _LOCATION_ localised .,N
in stage flower buds the initiating petal and stamen primordia revealed an epidermal layer with mostly _LOCATION_ _BLANKP_ _BLANKM_ while the subepidermal and inner cell layers showed a lower _PROTEIN_ _METHOD_ signal both _BLANKL_ and _BLANKL_ localised .,N
section through the stage flower bud in showing both _BLANKL_ and _BLANKL_ localisation of _PROTEIN_ _METHOD_ in the future second and third whorl and only nuclear localisation in the innermost part of the floral meristem . more basal section through the stage flower bud in showing again both _LOCATION_ and _BLANKL_ localisation of _BLANKP_ _BLANKM_ in the future second and third whorl .,N
